Spółka,Rok,Data publikacji,Aktywa trwałe,Wartości niematerialne i prawne,Wartość firmy,Rzeczowe składniki majątku trwałego,Aktywa z tytułu prawa do użytkowania,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Gotówka i operacje z bankami centralnymi,Należności od banków,Aktywa finansowe przeznaczone do obrotu,Pochodne instrumenty zabezpieczające,Należności od klientów,Inwestycyjne aktywa finansowe,Inwestycje w podmioty stowarzyszone,Wartości niematerialne,Rzeczowy majątek trwały,Aktywa z tytułu odroczonego podatku dochodowego netto,Pozostałe aktywa,Zobowiązania wobec banku centralnego,Zobowiązania wobec banków,Zobowiązania finansowe przeznaczone do obrotu,Zobowiązania wobec klientów,Zobowiązania z tytułu emisji dłużnych pap. wart.,Zobowiązania podporządkowane,Zobowiązania z tytułu bieżącego podatku dochodowego,Pozostałe pasywa,Zobowiązania razem,Kapitały własne,Kapitał akcyjny,Pozostałe kapitały,Kapitał z aktualizacji wyceny,Zyski zatrzymane,Wynik roku bieżącego,Kapitały razem
ENEL-MED,2024,,451015.0,21113.0,3023.0,418942.0,258841.0,0.0,6.0,10954.0,85959.0,4409.0,42795.0,38755.0,37272.0,0.0,0.0,536974.0,172737.0,28280.0,0.0,98915.0,0.0,233630.0,80920.0,1956.0,0.0,43810.0,4412.0,130607.0,3921.0,0.0,536974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENEL-MED,2025/Q1,,452113.0,20766.0,3023.0,421320.0,259896.0,0.0,6.0,10021.0,92355.0,4214.0,39456.0,48685.0,47141.0,0.0,0.0,544468.0,178951.0,28280.0,0.0,98915.0,0.0,229998.0,83462.0,1998.0,0.0,44730.0,4524.0,135519.0,5329.0,0.0,544468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2010,,8965129.0,286635.0,,8451134.0,,0.0,93081.0,134279.0,3675013.0,312992.0,1517827.0,1686390.0,1683554.0,157613.0,191.0,12640142.0,7026123.0,4968805.0,0.0,163625.0,887477.0,2631723.0,970432.0,42769.0,0.0,0.0,1596457.0,2094819.0,1081618.0,0.0,12640142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2011,,9713448.0,330101.0,,9150663.0,,0.0,28896.0,203788.0,3971834.0,395872.0,1536842.0,1823929.0,1777274.0,210681.0,4510.0,13685282.0,7825785.0,4968805.0,0.0,362500.0,59726.0,3571700.0,893550.0,44964.0,0.0,0.0,1663894.0,2228071.0,1289557.0,0.0,13685282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2012,,10697396.0,407189.0,,10000916.0,,0.0,20619.0,268672.0,4215376.0,376928.0,1558161.0,2114604.0,2069058.0,155516.0,10167.0,14912772.0,7671227.0,4968805.0,0.0,471235.0,47295.0,4801461.0,709782.0,389638.0,0.0,170487.0,1687094.0,2392789.0,1122882.0,0.0,14912772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2013,,12649536.0,543650.0,144973.0,11772576.0,,0.0,45933.0,287377.0,4435020.0,302043.0,1512970.0,2365317.0,2352305.0,145574.0,109116.0,17084556.0,8034479.0,4521613.0,0.0,521490.0,13816.0,6520014.0,889902.0,274177.0,70584.0,234725.0,1584140.0,2516247.0,1046859.0,0.0,17084556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2014,,13241456.0,536137.0,143058.0,12315221.0,,0.0,89397.0,300701.0,4875222.0,295741.0,1626844.0,2717804.0,2695398.0,208201.0,26632.0,18116678.0,8515708.0,4521613.0,0.0,606472.0,37851.0,7249789.0,869106.0,170568.0,71540.0,228910.0,1720652.0,2313330.0,973206.0,0.0,18116678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2015,,13873000.0,538000.0,143000.0,12912000.0,,0.0,60000.0,363000.0,4583000.0,513000.0,1809000.0,2029000.0,1669000.0,232000.0,0.0,18456000.0,8770000.0,4522000.0,0.0,661000.0,44000.0,7402000.0,877000.0,203000.0,76000.0,193000.0,1786000.0,2240000.0,891000.0,0.0,18456000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2016,,14515000.0,409000.0,26000.0,13053000.0,,0.0,556000.0,497000.0,4216000.0,472000.0,2058000.0,1488000.0,1471000.0,198000.0,0.0,18731000.0,8777000.0,4522000.0,0.0,728000.0,40000.0,7417000.0,811000.0,334000.0,78000.0,157000.0,1686000.0,2497000.0,1117000.0,0.0,18731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2017,,14930000.0,353000.0,15000.0,13371000.0,,0.0,776000.0,430000.0,6126000.0,352000.0,1874000.0,3724000.0,3641000.0,176000.0,0.0,21056000.0,9409000.0,4522000.0,0.0,1433000.0,56000.0,8968000.0,792000.0,356000.0,109000.0,280000.0,1647000.0,2623000.0,1086000.0,0.0,21056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2018,,16182000.0,322000.0,15000.0,14335000.0,,0.0,1094000.0,431000.0,5417000.0,687000.0,1433000.0,2746000.0,2724000.0,551000.0,0.0,21599000.0,10295000.0,4522000.0,0.0,1540000.0,61000.0,8438000.0,746000.0,189000.0,108000.0,300000.0,1509000.0,2805000.0,1462000.0,0.0,21599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2019,,16275000.0,234000.0,11000.0,15109000.0,847000.0,0.0,526000.0,406000.0,4692000.0,756000.0,1550000.0,1664000.0,1461000.0,722000.0,0.0,20967000.0,9253000.0,4522000.0,0.0,2035000.0,11000.0,6912000.0,802000.0,393000.0,2219000.0,235000.0,1902000.0,4791000.0,1142000.0,0.0,20967000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2020,,16255000.0,253000.0,11000.0,15472000.0,907000.0,0.0,182000.0,348000.0,3413000.0,824000.0,1971000.0,281000.0,221000.0,337000.0,0.0,19668000.0,8779000.0,4522000.0,0.0,1661000.0,-36000.0,6861000.0,792000.0,1742000.0,41000.0,249000.0,1947000.0,4064000.0,1240000.0,0.0,19668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2021,,18226000.0,974000.0,0.0,16344000.0,1063000.0,0.0,382000.0,526000.0,3012000.0,111000.0,2176000.0,445000.0,340000.0,231000.0,49000.0,21238000.0,10008000.0,4522000.0,0.0,1661000.0,-66000.0,6611000.0,1067000.0,1395000.0,31000.0,448000.0,1963000.0,4685000.0,1744000.0,0.0,21238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2022,,21386000.0,1487000.0,0.0,18436000.0,1050000.0,0.0,343000.0,1120000.0,5862000.0,346000.0,3670000.0,1310000.0,1100000.0,478000.0,58000.0,27248000.0,10981000.0,4522000.0,0.0,1661000.0,559000.0,6280000.0,2388000.0,2537000.0,609000.0,609000.0,1967000.0,9428000.0,3285000.0,0.0,27248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2023,,23329000.0,985000.0,0.0,21665000.0,1152000.0,0.0,195000.0,484000.0,8350000.0,409000.0,5507000.0,1797000.0,521000.0,637000.0,0.0,31679000.0,11514000.0,4522000.0,0.0,1711000.0,928000.0,6298000.0,1593000.0,2551000.0,39000.0,5324000.0,2041000.0,12939000.0,3432000.0,0.0,31679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2024,,28009000.0,1276000.0,444000.0,26293000.0,1331000.0,0.0,110000.0,330000.0,7630000.0,264000.0,4436000.0,2027000.0,989000.0,903000.0,0.0,35639000.0,11793000.0,4522000.0,0.0,1748000.0,891000.0,14286000.0,1894000.0,183000.0,40000.0,4378000.0,2344000.0,8669000.0,2174000.0,0.0,35639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGA,2025/Q1,,28474000.0,1187000.0,444000.0,26687000.0,1344000.0,0.0,97000.0,503000.0,6283000.0,164000.0,3438000.0,1763000.0,837000.0,918000.0,0.0,34757000.0,12227000.0,4522000.0,0.0,1748000.0,883000.0,14502000.0,1273000.0,18000.0,190000.0,3790000.0,2426000.0,7145000.0,1874000.0,0.0,34757000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2006,,36969.0,5364.0,0.0,29559.0,,0.0,69.0,1977.0,103649.0,9958.0,59182.0,34509.0,14812.0,0.0,0.0,140618.0,54652.0,1600.0,0.0,35058.0,0.0,16304.0,59566.0,5444.0,0.0,347.0,2926.0,69662.0,4305.0,0.0,140618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2007,,57076.0,2539.0,0.0,46012.0,,6426.0,69.0,2030.0,118542.0,3752.0,50291.0,64499.0,62206.0,0.0,0.0,175618.0,112628.0,1800.0,0.0,91529.0,0.0,15141.0,39415.0,0.0,0.0,1917.0,2206.0,47849.0,6517.0,0.0,175618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2008,,77689.0,6339.0,33.0,66629.0,,0.0,1037.0,3684.0,125806.0,5151.0,78607.0,42048.0,42048.0,0.0,0.0,203495.0,119009.0,1800.0,0.0,105544.0,4588.0,13155.0,28252.0,0.0,0.0,911.0,7434.0,66743.0,37580.0,0.0,203495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2009,,85911.0,6338.0,33.0,77127.0,,0.0,1078.0,1368.0,93095.0,5851.0,53561.0,33683.0,32191.0,0.0,0.0,179006.0,119168.0,1800.0,0.0,108605.0,5014.0,11768.0,20186.0,0.0,0.0,549.0,6470.0,43056.0,22321.0,0.0,179006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2010,,95901.0,5834.0,33.0,84883.0,,102.0,2545.0,2537.0,112433.0,3986.0,79759.0,28688.0,28012.0,0.0,0.0,208334.0,110411.0,1800.0,0.0,109954.0,5697.0,18753.0,34299.0,1174.0,0.0,574.0,13890.0,73473.0,37426.0,0.0,208334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2011,,92837.0,5381.0,33.0,80224.0,,512.0,2635.0,4085.0,170902.0,9323.0,136687.0,24892.0,24777.0,0.0,0.0,263739.0,120873.0,1800.0,0.0,101168.0,5694.0,18149.0,55292.0,3388.0,0.0,688.0,13872.0,119023.0,59655.0,0.0,263739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2012,,105920.0,8724.0,33.0,87516.0,,478.0,2454.0,6748.0,142279.0,6733.0,108740.0,26806.0,26630.0,0.0,0.0,248199.0,129436.0,1800.0,0.0,106691.0,6543.0,19420.0,53017.0,5893.0,0.0,936.0,13870.0,92800.0,32954.0,0.0,248199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2013,,106250.0,8701.0,33.0,85578.0,,1652.0,4273.0,6046.0,201414.0,4192.0,90138.0,107084.0,106592.0,0.0,0.0,307664.0,137973.0,1800.0,0.0,115863.0,7346.0,19103.0,61023.0,55.0,0.0,1196.0,14299.0,143242.0,80968.0,0.0,307664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2014,,104901.0,9651.0,33.0,85648.0,,1070.0,2800.0,5732.0,190414.0,7286.0,118669.0,64459.0,64070.0,0.0,0.0,295315.0,139752.0,1800.0,0.0,118223.0,12960.0,19904.0,53786.0,33.0,0.0,236.0,14468.0,122699.0,68644.0,0.0,295315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2015,,143273.0,5684.0,33.0,71502.0,,657.0,58268.0,7162.0,281286.0,7608.0,246689.0,26989.0,26680.0,0.0,0.0,424559.0,140166.0,1800.0,0.0,127471.0,19034.0,55308.0,84936.0,61992.0,0.0,375.0,16598.0,210051.0,62748.0,0.0,424559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2016,,143860.0,5559.0,33.0,67411.0,,528.0,56846.0,13516.0,275739.0,7742.0,250186.0,17811.0,17681.0,0.0,0.0,419599.0,112437.0,1800.0,0.0,129976.0,17078.0,22250.0,95298.0,123663.0,0.0,5272.0,18154.0,267834.0,43601.0,0.0,419599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2017,,66565.0,3082.0,14.0,57506.0,,473.0,0.0,5504.0,132303.0,4499.0,108553.0,19251.0,19113.0,0.0,0.0,198868.0,54844.0,1800.0,0.0,122016.0,17399.0,18214.0,59382.0,15400.0,0.0,590.0,13095.0,108411.0,33039.0,0.0,198868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2018,,56336.0,114.0,14.0,49636.0,,2118.0,0.0,4468.0,47815.0,6035.0,35817.0,5963.0,5963.0,0.0,0.0,104151.0,49399.0,1800.0,0.0,121637.0,1216.0,15180.0,20239.0,3349.0,0.0,713.0,12645.0,38356.0,14055.0,0.0,104151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2019,,53116.0,86.0,14.0,48432.0,4355.0,246.0,0.0,4352.0,44659.0,6528.0,33342.0,4789.0,4789.0,0.0,0.0,97775.0,50451.0,1800.0,0.0,121715.0,1538.0,16251.0,13153.0,2716.0,0.0,1570.0,12029.0,29535.0,12096.0,0.0,97775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2020,,49070.0,49.0,14.0,44917.0,4324.0,148.0,0.0,3956.0,45440.0,8217.0,26376.0,10847.0,10847.0,0.0,0.0,94510.0,44043.0,1800.0,0.0,121563.0,2661.0,18641.0,11950.0,2317.0,0.0,1361.0,10865.0,29165.0,13537.0,0.0,94510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2021,,94877.0,50.0,0.0,85882.0,0.0,5653.0,0.0,3292.0,54367.0,295.0,48151.0,5921.0,5921.0,0.0,0.0,149244.0,67420.0,1800.0,0.0,111538.0,2661.0,21672.0,31942.0,0.0,0.0,20785.0,17565.0,57491.0,4764.0,0.0,149244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2022,,90952.0,23.0,0.0,82151.0,0.0,5007.0,0.0,3771.0,34129.0,760.0,25632.0,7737.0,7737.0,0.0,0.0,125081.0,42985.0,1800.0,0.0,113472.0,0.0,29929.0,25007.0,0.0,0.0,16062.0,16715.0,52167.0,11098.0,0.0,125081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2023,,93835.0,11.0,0.0,85831.0,0.0,4661.0,0.0,3332.0,48797.0,538.0,44052.0,4207.0,4207.0,0.0,0.0,142632.0,47103.0,1800.0,0.0,119935.0,0.0,30650.0,37385.0,0.0,0.0,22052.0,16169.0,64879.0,5442.0,0.0,142632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2024,,95438.0,0.0,0.0,85538.0,0.0,5755.0,0.0,4145.0,19543.0,588.0,6183.0,12772.0,9225.0,0.0,0.0,114981.0,41910.0,1800.0,0.0,121993.0,0.0,17666.0,27444.0,0.0,0.0,23707.0,15362.0,55405.0,4254.0,0.0,114981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERGOINSTAL,2025/Q1,,69995.0,0.0,0.0,64430.0,0.0,2538.0,0.0,3027.0,46143.0,2214.0,10211.0,7404.0,7404.0,0.0,26314.0,116138.0,39447.0,1800.0,0.0,121984.0,0.0,12519.0,9414.0,0.0,0.0,16937.0,11411.0,64172.0,37821.0,0.0,116138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2012,,47531.0,0.0,,27808.0,,15559.0,0.0,4164.0,68625.0,285.0,33142.0,8985.0,8985.0,26213.0,0.0,116156.0,14942.0,3120.0,0.0,6150.0,0.0,16059.0,40497.0,35227.0,0.0,2514.0,7954.0,85155.0,6917.0,0.0,116156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2013,,96147.0,0.0,,74242.0,,14504.0,0.0,7401.0,67890.0,251.0,27730.0,9415.0,9415.0,30494.0,0.0,164037.0,25614.0,10544.0,0.0,43395.0,0.0,46849.0,49288.0,20203.0,0.0,7238.0,21452.0,91574.0,14845.0,0.0,164037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2014,,119761.0,0.0,0.0,91827.0,,21175.0,0.0,6759.0,103269.0,1406.0,41179.0,32284.0,32284.0,28400.0,0.0,223030.0,43046.0,10544.0,0.0,53957.0,385.0,61172.0,60872.0,14290.0,0.0,14833.0,26280.0,118427.0,28432.0,0.0,223030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2015,,220768.0,74.0,0.0,176019.0,,35486.0,0.0,9189.0,222743.0,2537.0,44904.0,145063.0,145063.0,30239.0,0.0,443511.0,170482.0,17544.0,0.0,157811.0,0.0,135782.0,52519.0,37896.0,0.0,21394.0,36411.0,137247.0,25438.0,0.0,443511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2016,,472839.0,52.0,0.0,346945.0,,112501.0,0.0,13341.0,244133.0,2376.0,91149.0,118437.0,118437.0,32171.0,0.0,716972.0,217187.0,17544.0,0.0,187978.0,0.0,296453.0,97710.0,817.0,0.0,37271.0,40501.0,203332.0,67534.0,0.0,716972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2017,,697198.0,20.0,0.0,528671.0,,149415.0,0.0,19092.0,160283.0,3939.0,64469.0,58873.0,58873.0,33002.0,0.0,857481.0,261925.0,17544.0,0.0,228750.0,0.0,413072.0,89392.0,3296.0,0.0,46354.0,100783.0,182484.0,43442.0,0.0,857481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2018,,984226.0,249.0,0.0,827522.0,,129491.0,0.0,26964.0,209075.0,4932.0,73183.0,100414.0,100414.0,30546.0,0.0,1193301.0,318347.0,17544.0,0.0,277140.0,0.0,600514.0,128873.0,21081.0,0.0,61331.0,110253.0,274440.0,63155.0,0.0,1193301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2019,,1517637.0,994.0,0.0,1389182.0,435904.0,105705.0,21756.0,0.0,212020.0,6029.0,95619.0,104089.0,88465.0,6283.0,0.0,1729657.0,361595.0,17544.0,0.0,331320.0,0.0,953351.0,120921.0,31166.0,0.0,199283.0,78667.0,414711.0,63341.0,0.0,1729657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2020,,1574596.0,350.0,0.0,1456105.0,,71015.0,42234.0,4892.0,136299.0,3954.0,41050.0,78795.0,78795.0,12500.0,0.0,1710895.0,206165.0,17544.0,0.0,399805.0,0.0,975175.0,110978.0,101154.0,0.0,280664.0,34740.0,529555.0,36759.0,0.0,1710895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2021,,1395376.0,267.0,0.0,1236258.0,,86213.0,43016.0,29622.0,351623.0,4223.0,78667.0,268688.0,268688.0,45.0,0.0,1746999.0,89048.0,17544.0,0.0,117983.0,0.0,1101229.0,139209.0,115478.0,0.0,270636.0,23697.0,556722.0,31399.0,0.0,1746999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2022,,1426910.0,256.0,0.0,1258804.0,,95415.0,47574.0,24861.0,422892.0,4558.0,125007.0,293327.0,293327.0,0.0,0.0,1849802.0,161319.0,17544.0,0.0,117983.0,0.0,1116534.0,139069.0,121545.0,0.0,251146.0,26393.0,571949.0,60189.0,0.0,1849802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2023,,1683944.0,4418.0,0.0,1526393.0,,98636.0,54497.0,0.0,452926.0,6788.0,170382.0,275667.0,275667.0,89.0,0.0,2136870.0,357754.0,17544.0,0.0,117983.0,0.0,1125356.0,126004.0,189337.0,0.0,260166.0,37018.0,653760.0,78253.0,0.0,2136870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2024,,2219247.0,10284.0,0.0,2030863.0,,111224.0,66876.0,0.0,489377.0,10584.0,176847.0,301565.0,299501.0,381.0,0.0,2708624.0,346117.0,17544.0,0.0,117983.0,554.0,1642509.0,139805.0,166989.0,0.0,309092.0,42219.0,719444.0,103558.0,0.0,2708624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,2025/Q1,,2224916.0,9935.0,0.0,2042393.0,,111193.0,61395.0,0.0,434455.0,9195.0,231389.0,193223.0,193223.0,648.0,0.0,2659371.0,373159.0,17544.0,0.0,117983.0,591.0,1585648.0,118527.0,192154.0,0.0,299354.0,72609.0,699973.0,89938.0,0.0,2659371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2004,,20443.0,2127.0,,9487.0,,0.0,8810.0,19.0,18219.0,384.0,12115.0,2811.0,2452.0,44.0,2865.0,38662.0,12378.0,1445.0,0.0,7450.0,0.0,9551.0,8280.0,1900.0,0.0,0.0,876.0,13241.0,3061.0,3492.0,38662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2005,,19243.0,2092.0,,8527.0,,0.0,8564.0,60.0,16016.0,213.0,12312.0,3332.0,3332.0,26.0,133.0,35259.0,12324.0,1445.0,0.0,1707.0,0.0,4972.0,7177.0,3000.0,0.0,0.0,644.0,13358.0,3181.0,4605.0,35259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2006,,14745.0,1637.0,0.0,6635.0,,0.0,6410.0,63.0,21895.0,504.0,19379.0,1910.0,1910.0,102.0,0.0,36640.0,12932.0,1445.0,0.0,907.0,0.0,1538.0,12647.0,219.0,0.0,0.0,636.0,16723.0,3857.0,5447.0,36640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2007,,12955.0,1062.0,0.0,4489.0,,0.0,5972.0,1432.0,26358.0,855.0,24900.0,536.0,536.0,67.0,0.0,39313.0,13769.0,1445.0,0.0,5477.0,0.0,249.0,10273.0,5361.0,0.0,273.0,249.0,20450.0,4543.0,4845.0,39313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2008,,12484.0,1035.0,0.0,7713.0,,0.0,1395.0,2341.0,22481.0,619.0,17034.0,4738.0,1219.0,90.0,0.0,34965.0,19389.0,1445.0,0.0,7185.0,0.0,1158.0,6994.0,258.0,0.0,126.0,1094.0,14418.0,7040.0,0.0,34965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2009,,7827.0,371.0,0.0,4920.0,,523.0,64.0,1949.0,13733.0,305.0,12260.0,1032.0,1032.0,136.0,0.0,21560.0,11690.0,1445.0,0.0,9833.0,0.0,813.0,5380.0,38.0,0.0,31.0,717.0,9057.0,3608.0,0.0,21560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2010,,7124.0,182.0,0.0,2744.0,,2190.0,23.0,1985.0,16270.0,196.0,14665.0,1326.0,1326.0,83.0,0.0,23394.0,11283.0,1445.0,0.0,7467.0,0.0,889.0,9319.0,0.0,0.0,24.0,870.0,11222.0,1879.0,0.0,23394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2011,,4238.0,173.0,0.0,2637.0,,178.0,15.0,1235.0,14380.0,118.0,14100.0,54.0,54.0,108.0,0.0,18618.0,4636.0,1445.0,0.0,8433.0,0.0,653.0,10929.0,1108.0,0.0,59.0,559.0,13329.0,1233.0,0.0,18618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2012,,2501.0,162.0,0.0,2041.0,,104.0,8.0,186.0,8320.0,52.0,7586.0,639.0,559.0,43.0,0.0,10821.0,6371.0,4254.0,0.0,6574.0,0.0,146.0,2567.0,1034.0,0.0,0.0,146.0,4304.0,703.0,0.0,10821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2013,,2220.0,153.0,0.0,17.0,,0.0,1934.0,116.0,9827.0,35.0,1553.0,8195.0,215.0,44.0,0.0,12047.0,7793.0,4256.0,0.0,153.0,0.0,734.0,1769.0,1236.0,0.0,0.0,734.0,3520.0,515.0,0.0,12047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2014,,2242.0,29.0,0.0,12.0,,7.0,2018.0,176.0,11137.0,33.0,615.0,10450.0,630.0,39.0,0.0,13379.0,8064.0,4256.0,0.0,152.0,0.0,1445.0,1071.0,2056.0,0.0,0.0,981.0,3870.0,743.0,0.0,13379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2015,,2086.0,22.0,0.0,9.0,,0.0,1938.0,117.0,2100.0,0.0,1403.0,662.0,332.0,35.0,0.0,4186.0,2176.0,4256.0,0.0,152.0,0.0,463.0,525.0,260.0,0.0,0.0,117.0,1547.0,762.0,0.0,4186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2016,,1943.0,14.0,0.0,3.0,,19.0,1859.0,48.0,3041.0,0.0,1859.0,1149.0,147.0,33.0,0.0,4984.0,3928.0,4355.0,0.0,825.0,0.0,0.0,43.0,555.0,0.0,0.0,0.0,1056.0,458.0,0.0,4984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2017,,2160.0,7.0,0.0,8.0,,19.0,2116.0,10.0,5703.0,0.0,189.0,5481.0,1443.0,33.0,0.0,7863.0,7584.0,6500.0,0.0,7715.0,0.0,10.0,37.0,0.0,0.0,0.0,10.0,269.0,232.0,0.0,7863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2018,,17.0,0.0,0.0,0.0,,0.0,0.0,17.0,8634.0,0.0,4081.0,4541.0,280.0,13.0,0.0,8652.0,7946.0,6149.0,0.0,8252.0,0.0,17.0,86.0,0.0,0.0,0.0,17.0,688.0,602.0,0.0,8652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2019,,11230.0,0.0,0.0,0.0,,0.0,11230.0,0.0,796.0,0.0,311.0,485.0,141.0,0.0,0.0,12026.0,10506.0,8479.0,0.0,8968.0,0.0,1286.0,0.0,0.0,0.0,0.0,434.0,234.0,234.0,0.0,12026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2020,,8584.0,0.0,0.0,0.0,,0.0,8584.0,0.0,434.0,0.0,415.0,18.0,18.0,0.0,0.0,9017.0,6184.0,9188.0,0.0,9654.0,0.0,0.0,429.0,1684.0,0.0,0.0,0.0,2833.0,720.0,0.0,9017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2021,,193902.0,174492.0,174492.0,18618.0,,630.0,161.0,0.0,200971.0,14162.0,141353.0,45414.0,16245.0,41.0,0.0,394872.0,189550.0,119713.0,0.0,65477.0,0.0,3988.0,156237.0,31014.0,0.0,0.0,3859.0,201334.0,14083.0,0.0,394872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQU,2022,,156708.0,143865.0,143865.0,10504.0,,1064.0,746.0,529.0,194491.0,26310.0,139391.0,28790.0,2983.0,0.0,0.0,351199.0,150893.0,159302.0,0.0,6678.0,0.0,22301.0,111008.0,58352.0,0.0,0.0,5328.0,178005.0,8645.0,0.0,351199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
