Nazwa,Ticker,Kwartały,Data,Przychody ze sprzedaży,Zysk ze sprzedaży,Zysk operacyjny (EBIT),Zysk z działalności gospodarczej,Zysk przed opodatkowaniem,Zysk netto,EBITDA
BORYSZEW,BRS,2009,2010-02-25,2 227 509,35 312,137 958,69 533,69 533,51 698,
BORYSZEW,BRS,2010,2011-02-28,3 134 792,120 364,100 173,59 458,59 458,37 636,
BORYSZEW,BRS,2011,2012-03-01,4 332 124,188 884,265 546,240 004,240 004,211 362,
BORYSZEW,BRS,2012,2013-02-28,4 881 187,117 212,134 292,99 077,99 077,61 014,
BORYSZEW,BRS,2013,2014-02-27,4 836 269,94 901,88 294,40 108,40 108,54 952,
BORYSZEW,BRS,2014,2015-03-20,5 058 120,171 011,210 355,151 701,151 701,155 950,
BORYSZEW,BRS,2015,2016-03-21,5 677 980,136 319,138 021,89 485,89 485,83 781,
BORYSZEW,BRS,2016,2017-03-29,5 582 224,239 979,259 008,217 265,217 265,191 287,
BORYSZEW,BRS,2017,2018-04-24,6 290 336,329 146,335 445,245 499,245 499,203 894,
BORYSZEW,BRS,2018,2019-04-25,6 099 564,226 100,229 603,203 052,203 052,140 844,
BORYSZEW,BRS,2019,2020-05-28,6 259 519,121 695,210 298,-23 123,-23 123,-98 745,
BORYSZEW,BRS,2020,2021-04-30,5 554 579,68 642,54 089,386 202,386 202,281 490,
BORYSZEW,BRS,2021,2022-04-27,6 264 000,138 248,170 205,152 220,152 220,82 155,
BORYSZEW,BRS,2022,2023-04-18,6 790 515,175 922,216 674,184 481,184 481,113 573,
BORYSZEW,BRS,2023,2024-04-17,5 689 005,83 166,177 087,134 515,134 515,129 903,
BORYSZEW,BRS,2024,2025-04-17,5 116 006,-30 297,178 500,103 529,103 529,120 805,
BORYSZEW,BRS,O4K,2025-05-15,5 104 984,-19 053,186 928,100 626,100 626,120 347,
BEST,BST,2004,2005-02-14,9 369,4 835,4 930,4 718,4 718,4 743,
BEST,BST,2005,2006-02-14,11 132,4 777,6 062,6 023,6 023,6 253,
BEST,BST,2006,2007-02-14,15 167,4 098,4 030,4 121,4 121,4 007,
BEST,BST,2007,2008-02-14,21 174,3 073,3 230,3 099,3 099,2 370,
BEST,BST,2008,2009-03-02,26 575,4 713,5 169,5 370,5 370,4 308,
BEST,BST,2009,2010-03-01,24 162,-2 487,-2 183,-2 440,-2 440,-2 225,
BEST,BST,2010,2011-03-01,22 462,975,1 254,2 497,2 497,1 996,
BEST,BST,2011,2012-02-29,55 150,32 406,31 992,28 899,28 899,23 438,
BEST,BST,2012,2013-03-01,77 045,39 426,36 611,31 552,31 552,26 889,
BEST,BST,2013,2014-02-28,131 398,79 482,80 263,73 693,73 693,70 594,
BEST,BST,2014,2015-02-16,124 006,68 096,67 927,59 435,59 435,29 207,
BEST,BST,2015,2016-03-21,140 908,88 394,88 241,71 320,71 320,82 176,
BEST,BST,2016,2017-04-12,210 278,137 767,133 582,39 768,39 768,38 726,
BEST,BST,2017,2018-03-23,198 573,94 263,91 356,56 060,56 060,55 052,
BEST,BST,2018,2019-04-30,190 150,77 285,75 059,35 632,35 632,34 942,
BEST,BST,2019,2020-05-25,222 168,88 073,84 700,48 143,48 143,43 383,
BEST,BST,2020,2021-04-14,295 142,136 238,87 298,42 377,42 377,34 773,
BEST,BST,2021,2022-04-12,339 066,98 669,98 669,54 716,54 716,28 041,
BEST,BST,2022,2023-04-05,453 604,224 216,224 216,155 436,155 436,142 994,
BEST,BST,2023,2024-04-05,353 833,134 815,134 815,61 003,61 003,51 075,
BEST,BST,2024,2025-03-26,404 568,174 622,174 622,102 416,102 416,103 269,
BEST,BST,O4K,2025-05-20,404 615,168 777,168 777,87 983,87 983,88 429,
CAPITEA,CAP,2016/Q1,2016-05-30,68 981,49 375,44 581,38 443,38 443,38 014,
CAPITEA,CAP,2016/Q2,2016-09-30,90 300,50 367,44 797,35 739,35 739,36 370,
CAPITEA,CAP,2016/Q3,2016-11-29,99 258,64 545,57 394,44 507,44 507,50 534,
CAPITEA,CAP,2016/Q4,2017-04-10,164 132,91 725,87 968,72 487,72 487,75 342,
CAPITEA,CAP,2017/Q1,2017-05-29,147 172,73 706,79 126,46 239,46 239,57 471,
CAPITEA,CAP,2017/Q2,2017-09-20,190 420,94 143,76 958,43 476,43 476,54 367,
CAPITEA,CAP,2017/Q3,2017-10-23,200 717,117 661,102 905,58 763,58 763,69 641,
CAPITEA,CAP,2017/Q4,2018-05-29,-1 410 556,-1 537 175,-2 005 912,-2 061 256,-2 061 256,-2 109 128,
CAPITEA,CAP,2018/Q1,2018-05-30,-411 332,-525 416,-545 626,-743 940,-743 940,-750 785,
CAPITEA,CAP,2018/Q2,2018-10-01,19 369,-49 212,-281 153,-383 693,-383 693,-370 017,
CAPITEA,CAP,2018/Q3,2018-11-29,222 618,204 456,265 235,170 041,170 041,162 917,
CAPITEA,CAP,2018/Q4,2019-04-30,73 940,25 715,-4 926,-65 052,-65 052,-65 093,
CAPITEA,CAP,2019/Q1,2019-05-30,-27 106,-65 058,-79 312,-102 105,-102 105,-102 144,
CAPITEA,CAP,2019/Q2,2019-09-30,56 392,14 162,30 489,-4 581,-4 581,-4 621,
CAPITEA,CAP,2019/Q3,2019-11-29,32 233,1 364,-5 046,-47 171,-47 171,-47 180,
CAPITEA,CAP,2019/Q4,2020-12-11,30 157,822,108 025,75 940,75 940,75 906,
CAPITEA,CAP,2020/Q1,2020-05-30,8 274,-17 794,531,-52 596,-52 596,-52 614,
CAPITEA,CAP,2020/Q2,2020-09-30,32 886,3 536,-3 878,-41 504,-41 504,-41 521,
CAPITEA,CAP,2020/Q3,2022-11-29,27 187,1 794,-2 513,-29 430,-29 430,-29 456,
CAPITEA,CAP,2020/Q4,2021-04-30,29 647,242,-534,-34 165,-34 165,-34 326,
CAPITEA,CAP,2021/Q1,2021-05-30,-10 940,-40 891,-43 480,-87 919,-87 919,-87 921,
CAPITEA,CAP,2021/Q2,2021-12-17,35 102,11 595,8 111,-16 251,-16 251,-16 539,
CAPITEA,CAP,2021/Q3,2021-11-29,14 906,-6 150,68,-14 557,-14 557,-14 958,
CAPITEA,CAP,2021/Q4,2022-04-29,-1 634,-24 138,-16 474,-45 847,-45 847,-45 952,
CAPITEA,CAP,2022/Q1,2022-05-30,6 628,-15 749,-16 602,-67 388,-67 388,-67 396,
CAPITEA,CAP,2022/Q2,2022-09-30,41 284,17 678,17 424,-42 986,-42 986,-42 920,
CAPITEA,CAP,2022/Q3,2022-11-29,98 496,68 550,66 541,212 592,212 592,212 481,
CAPITEA,CAP,2022/Q4,2023-04-28,17 967,-9 107,96 218,74 152,74 152,74 082,
CAPITEA,CAP,2023/Q1,2023-05-30,53 730,28 738,27 334,13 487,13 487,13 325,
CAPITEA,CAP,2023/Q2,2023-09-29,29 555,942,-3 568,-14 477,-14 477,-14 512,
CAPITEA,CAP,2023/Q3,2023-11-29,44 444,23 828,21 792,16 357,16 357,16 294,
CAPITEA,CAP,2023/Q4,2024-04-30,66 118,43 310,53 322,45 633,45 633,45 374,
CAPITEA,CAP,2024/Q1,2024-05-27,34 322,15 325,16 031,14 169,14 169,14 091,
CAPITEA,CAP,2024/Q2,2024-09-27,49 509,29 581,30 919,29 010,29 010,28 978,
CAPITEA,CAP,2024/Q3,2024-11-27,44 533,24 474,23 372,17 423,17 423,17 392,
CAPITEA,CAP,2024/Q4,2025-04-30,33 154,11 775,14 679,15 191,15 191,14 963,
CAPITEA,CAP,2025/Q1,2025-05-28,38 214,18 015,16 738,11 986,11 986,11 960,
INTERCARS,CAR,2004,2005-02-14,613 389,24 410,26 440,24 838,24 838,19 037,
INTERCARS,CAR,2005,2006-03-01,749 664,15 701,14 587,2 693,2 693,579,
INTERCARS,CAR,2006,2007-02-26,1 013 105,40 060,35 150,25 232,25 232,19 212,
INTERCARS,CAR,2007,2008-02-29,1 326 894,83 355,84 328,73 660,73 660,57 964,
INTERCARS,CAR,2008,2009-02-27,1 737 956,65 863,75 369,34 401,34 401,25 417,
INTERCARS,CAR,2009,2010-03-01,2 065 634,127 960,119 872,84 308,84 308,68 222,
INTERCARS,CAR,2010,2011-02-28,2 413 008,126 701,115 255,77 494,77 494,63 683,
INTERCARS,CAR,2011,2012-02-29,2 764 514,189 849,160 998,130 265,130 265,104 376,
INTERCARS,CAR,2012,2013-03-01,3 003 106,170 474,149 931,119 644,119 644,100 175,
INTERCARS,CAR,2013,2014-02-28,3 512 647,216 931,193 282,171 105,171 105,147 837,
INTERCARS,CAR,2014,2015-03-02,3 959 230,234 511,227 101,205 994,205 994,177 699,
INTERCARS,CAR,2015,2016-02-29,4 795 788,222 487,198 757,176 125,176 125,151 026,
INTERCARS,CAR,2016,2017-04-28,5 973 459,348 235,315 668,284 780,284 780,230 064,
INTERCARS,CAR,2017,2018-04-17,6 908 365,294 429,294 464,262 456,262 456,216 428,
INTERCARS,CAR,2018,2019-04-18,7 943 253,318 129,313 382,268 784,268 784,223 085,
INTERCARS,CAR,2019,2020-04-17,8 764 261,358 936,331 943,279 529,279 529,227 096,
INTERCARS,CAR,2020,2021-04-21,9 159 166,530 748,507 076,444 474,444 474,333 320,
INTERCARS,CAR,2021,2022-04-28,12 242 047,937 876,908 713,877 242,877 242,699 580,
INTERCARS,CAR,2022,2023-04-27,15 285 101,1 141 999,1 042 232,925 800,925 800,745 698,
INTERCARS,CAR,2023,2024-04-25,18 030 309,1 064 424,1 035 089,869 182,869 182,700 297,
INTERCARS,CAR,2024,2025-04-30,19 473 078,1 099 821,1 058 722,894 096,894 096,721 480,
INTERCARS,CAR,O4K,2025-05-22,19 723 954,1 130 765,1 085 855,906 013,906 013,722 684,
CAVATINA,CAV,2020/Q3,2020-11-29,8 878,16 145,-7 586,-15 241,-15 241,-26 291,
CAVATINA,CAV,2020/Q4,2021-05-31,19 415,1 141,142 818,132 019,132 019,106 714,
CAVATINA,CAV,2021/Q1,2021-05-30,9 539,-2 648,83 319,66 461,66 461,54 020,
CAVATINA,CAV,2021/Q2,2021-09-29,8 989,-1 454,23 260,42 548,42 548,34 492,
CAVATINA,CAV,2021/Q3,2021-11-29,9 695,-13 596,59 196,38 516,38 516,29 842,
CAVATINA,CAV,2021/Q4,2022-03-31,12 222,-3 323,76 220,87 850,87 850,71 266,
CAVATINA,CAV,2022/Q1,2022-05-30,13 535,-3 362,54 951,37 395,37 395,30 273,
CAVATINA,CAV,2022/Q2,2022-09-26,16 648,-6 635,17 201,11 371,11 371,8 900,
CAVATINA,CAV,2022/Q3,2022-11-29,20 797,-4 943,55 534,18 228,18 228,14 417,
CAVATINA,CAV,2022/Q4,2023-04-27,21 711,-5 132,-48 240,-32 078,-32 078,-26 443,
CAVATINA,CAV,2023/Q1,2023-05-29,18 258,-2 165,49 787,37 755,37 755,30 560,
CAVATINA,CAV,2023/Q2,2023-09-28,21 572,-2 830,-44 529,-30 736,-30 736,-24 346,
CAVATINA,CAV,2023/Q3,2023-11-27,24 685,-3 110,73 286,24 392,24 392,19 391,
CAVATINA,CAV,2023/Q4,2024-04-30,29 802,50 973,63 757,82 148,82 148,64 896,
CAVATINA,CAV,2024/Q1,2024-05-28,28 907,4 628,14 570,3 540,3 540,2 806,
CAVATINA,CAV,2024/Q2,2024-09-27,32 197,2 821,44 498,18 244,18 244,15 660,
CAVATINA,CAV,2024/Q3,2024-11-27,35 855,8 370,10 678,5 148,5 148,3 899,
CAVATINA,CAV,2024/Q4,2025-04-16,35 325,5 132,23 245,-14 575,-14 575,-11 525,
CAVATINA,CAV,2025/Q1,2025-05-27,80 781,26 673,2 196,192,192,150,
CYBERFLKS,CBF,2016/Q3,2017-05-20,20 149,3 257,3 547,1 956,1 956,1 423,
CYBERFLKS,CBF,2016/Q4,2017-09-20,22 714,4 539,4 439,623,623,2 061,
CYBERFLKS,CBF,2017/Q1,2017-11-20,23 107,4 928,4 877,4 161,4 161,2 894,
CYBERFLKS,CBF,2017/Q2,2018-02-28,27 767,3 567,3 734,2 579,2 579,2 243,
CYBERFLKS,CBF,2017/Q3,2018-05-21,29 122,4 237,4 069,3 259,3 259,2 603,
CYBERFLKS,CBF,2017/Q4,2018-09-18,30 599,4 193,4 094,3 491,3 491,2 787,
CYBERFLKS,CBF,2018/Q1,2018-11-20,31 031,5 193,5 280,4 451,4 451,3 698,
CYBERFLKS,CBF,2018/Q2,2019-02-26,37 243,5 628,5 481,4 386,4 386,3 217,
CYBERFLKS,CBF,2018/Q3,2019-05-20,37 264,7 161,7 062,5 942,5 942,4 942,
CYBERFLKS,CBF,2018/Q4,2019-09-05,40 077,7 508,7 272,6 105,6 105,4 857,
CYBERFLKS,CBF,2019/Q1,2019-11-18,44 437,8 723,8 438,6 772,6 772,4 868,
CYBERFLKS,CBF,2019/Q2,2020-02-25,47 752,9 228,8 812,6 785,6 785,5 508,
CYBERFLKS,CBF,2019/Q3,2020-05-19,49 489,9 698,9 410,5 936,5 936,5 303,
CYBERFLKS,CBF,2019/Q4,2020-08-18,52 928,9 967,10 068,8 786,8 786,7 508,
CYBERFLKS,CBF,2020/Q1,2020-11-18,49 444,10 789,10 674,9 806,9 806,8 731,
CYBERFLKS,CBF,2020/Q2,2021-03-15,70 863,11 737,10 841,7 695,7 695,5 937,
CYBERFLKS,CBF,2021/Q1,2021-05-25,67 279,12 731,12 682,10 014,10 014,8 518,
CYBERFLKS,CBF,2021/Q2,2021-08-31,68 276,13 887,13 746,12 921,12 921,10 412,
CYBERFLKS,CBF,2021/Q3,2021-11-16,73 812,12 760,12 342,10 891,10 891,9 085,
CYBERFLKS,CBF,2021/Q4,2022-03-24,87 233,10 132,9 786,7 274,7 274,5 014,
CYBERFLKS,CBF,2022/Q1,2022-05-17,83 920,14 654,14 555,12 543,12 543,9 862,
CYBERFLKS,CBF,2022/Q2,2022-09-06,87 134,14 678,15 107,10 257,10 257,7 888,
CYBERFLKS,CBF,2022/Q3,2022-11-16,108 385,19 998,20 124,7 860,7 860,5 049,
CYBERFLKS,CBF,2022/Q4,2023-03-28,112 738,25 979,24 556,21 816,21 816,17 421,
CYBERFLKS,CBF,2023/Q1,2023-05-23,110 531,24 335,23 973,17 807,17 807,14 118,
CYBERFLKS,CBF,2023/Q2,2023-09-05,116 770,24 971,25 199,24 475,24 475,19 654,
CYBERFLKS,CBF,2023/Q3,2023-11-14,120 169,28 281,27 136,16 270,16 270,16 822,
CYBERFLKS,CBF,2023/Q4,2024-03-26,132 476,29 336,28 271,43 107,43 107,36 808,
CYBERFLKS,CBF,2024/Q1,2024-05-20,144 120,30 984,30 789,27 510,27 510,24 177,
CYBERFLKS,CBF,2024/Q2,2024-09-03,154 362,32 920,33 063,27 668,27 668,27 195,
CYBERFLKS,CBF,2024/Q3,2024-11-13,185 404,32 374,32 251,88 328,88 328,70 415,
CYBERFLKS,CBF,2024/Q4,2025-03-18,173 157,38 550,38 227,35 383,35 383,32 570,
CYBERFLKS,CBF,2025/Q1,2025-05-20,190 518,42 899,42 869,35 158,35 158,27 821,
CCC,CCC,2005/Q1,2005-05-13,62 476,8 328,7 696,7 455,7 455,5 380,
CCC,CCC,2005/Q2,2005-08-11,93 006,16 166,16 417,16 626,16 626,13 033,
CCC,CCC,2005/Q3,2005-11-14,76 283,12 766,11 991,11 735,11 735,8 514,
CCC,CCC,2005/Q4,2006-03-01,99 161,17 153,18 765,18 836,18 836,16 909,
CCC,CCC,2006/Q1,2006-05-15,68 093,4 891,4 967,4 799,4 799,4 164,
CCC,CCC,2006/Q2,2006-08-14,119 014,25 371,27 767,29 278,29 278,24 016,
CCC,CCC,2006/Q3,2006-11-13,92 343,11 537,11 195,11 218,11 218,9 068,
CCC,CCC,2006/Q4,2007-03-01,121 407,19 902,18 114,19 532,19 532,15 974,
CCC,CCC,2007/Q1,2007-05-15,104 307,15 992,15 841,14 025,14 025,11 010,
CCC,CCC,2007/Q2,2007-08-10,145 981,29 063,26 622,20 544,20 544,17 217,
CCC,CCC,2007/Q3,2007-11-14,129 433,13 916,11 420,10 184,10 184,8 355,
CCC,CCC,2007/Q4,2008-02-26,164 772,23 854,9 363,13 535,13 535,11 071,
CCC,CCC,2008/Q1,2008-05-15,138 866,20 021,20 377,18 021,18 021,17 110,
CCC,CCC,2008/Q2,2008-08-11,193 463,44 361,43 618,40 415,40 415,31 701,
CCC,CCC,2008/Q3,2008-11-07,200 429,38 508,35 540,33 099,33 099,27 234,
CCC,CCC,2008/Q4,2009-02-19,221 523,27 856,32 381,30 666,30 666,26 418,
CCC,CCC,2009/Q1,2009-05-14,166 700,-5 288,7 493,4 702,4 702,4 601,
CCC,CCC,2009/Q2,2009-08-24,255 558,42 291,39 245,37 876,37 876,30 886,
CCC,CCC,2009/Q3,2009-11-16,229 769,24 797,15 583,13 339,13 339,11 067,
CCC,CCC,2009/Q4,2010-02-25,270 381,44 821,45 838,43 760,43 760,37 049,
CCC,CCC,2010/Q1,2010-05-13,195 708,6 540,9 172,7 199,7 199,5 090,
CCC,CCC,2010/Q2,2010-08-26,244 556,41 895,38 653,36 250,36 250,47 696,
CCC,CCC,2010/Q3,2010-11-08,267 932,31 874,31 203,28 848,28 848,23 314,
CCC,CCC,2010/Q4,2011-02-17,320 363,55 145,50 091,50 312,50 312,41 756,
CCC,CCC,2011/Q1,2011-05-10,184 925,-2 454,-1 907,-3 674,-3 674,-6 234,
CCC,CCC,2011/Q2,2011-08-29,299 332,60 386,57 468,55 500,55 500,47 917,
CCC,CCC,2011/Q3,2011-11-10,242 588,25 768,22 881,21 212,21 212,17 099,
CCC,CCC,2011/Q4,2012-02-20,364 415,81 345,80 610,78 336,78 336,63 994,
CCC,CCC,2012/Q1,2012-05-10,256 605,8 979,8 465,4 595,4 595,2 678,
CCC,CCC,2012/Q2,2012-08-29,326 411,52 846,50 488,47 178,47 178,42 775,
CCC,CCC,2012/Q3,2012-11-08,298 621,25 190,24 260,20 375,20 375,17 391,
CCC,CCC,2012/Q4,2013-02-20,435 820,63 637,58 121,54 175,54 175,43 470,
CCC,CCC,2013/Q1,2013-05-09,221 223,-27 787,-33 904,-37 376,-37 376,-39 664,
CCC,CCC,2013/Q2,2013-08-29,422 337,71 973,73 070,71 057,71 057,69 167,
CCC,CCC,2013/Q3,2013-11-07,416 175,35 266,33 379,28 400,28 400,25 295,
CCC,CCC,2013/Q4,2014-02-20,583 404,104 924,94 972,89 195,89 195,70 419,
CCC,CCC,2014/Q1,2014-05-08,359 691,10 682,5 035,2 211,2 211,416,
CCC,CCC,2014/Q2,2014-08-28,496 199,91 251,87 173,82 492,82 492,69 757,
CCC,CCC,2014/Q3,2014-11-06,473 968,56 520,52 228,45 373,45 373,40 244,
CCC,CCC,2014/Q4,2015-02-24,679 201,94 139,98 798,95 059,95 059,309 658,
CCC,CCC,2015/Q1,2015-05-07,431 913,17 374,10 379,922,922,6 409,
CCC,CCC,2015/Q2,2015-08-25,608 034,86 350,95 525,91 934,91 934,105 132,
CCC,CCC,2015/Q3,2015-11-06,512 375,22 282,24 329,18 801,18 801,33 827,
CCC,CCC,2015/Q4,2016-02-25,754 678,128 794,126 467,121 343,121 343,114 032,
CCC,CCC,2016/Q1,2016-05-12,534 600,-9 800,-4 800,-14 700,-14 700,-17 800,
CCC,CCC,2016/Q2,2016-08-25,860 000,124 700,135 600,140 000,140 000,131 100,
CCC,CCC,2016/Q3,2016-11-10,664 600,20 900,25 100,9 300,9 300,10 000,
CCC,CCC,2016/Q4,2017-02-28,1 126 100,211 400,217 500,206 300,206 300,192 200,
CCC,CCC,2017/Q1,2017-05-15,720 400,-15 600,-16 100,-34 600,-34 600,-37 600,
CCC,CCC,2017/Q2,2017-08-31,1 125 800,176 600,180 000,164 400,164 400,150 700,
CCC,CCC,2017/Q3,2017-11-14,987 300,60 400,52 200,48 200,48 200,41 200,
CCC,CCC,2017/Q4,2018-03-26,1 360 500,196 500,188 400,162 800,162 800,148 000,
CCC,CCC,2018/Q1,2018-05-15,694 100,-115 900,-119 500,-137 800,-137 800,-144 100,
CCC,CCC,2018/Q2,2018-08-24,1 332 300,171 300,242 300,212 900,212 900,209 900,
CCC,CCC,2018/Q3,2018-11-09,1 247 800,-20 000,5 400,-29 600,-29 600,-46 000,
CCC,CCC,2018/Q4,2019-03-14,1 451 600,218 800,244 300,210 900,210 900,36 900,
CCC,CCC,2019/Q1,2019-05-15,1 038 600,-145 300,-148 700,-174 900,-174 900,-166 400,
CCC,CCC,2019/Q2,2019-09-03,1 641 500,129 000,138 400,93 900,93 900,45 900,
CCC,CCC,2019/Q3,2019-10-30,1 447 700,18 500,16 200,-19 300,-19 300,-43 400,
CCC,CCC,2019/Q4,2020-03-06,1 716 900,120 300,127 200,127 900,127 900,136 400,
CCC,CCC,2020/Q1,2020-04-24,965 100,-297 200,-309 800,-386 100,-386 100,-354 400,
CCC,CCC,2020/Q2,2020-09-30,1 221 000,10 700,-186 600,-313 000,-313 000,-586 800,
CCC,CCC,2020/Q3,2020-10-27,1 455 400,-9 500,1 200,-44 700,-44 700,-60 400,
CCC,CCC,2020/Q4,2021-05-18,1 997 100,-102 300,-131 500,-224 500,-224 500,-278 700,
CCC,CCC,2021/Q1,2021-05-31,1 427 900,-105 700,-101 100,-132 500,-132 500,-174 000,
CCC,CCC,2021/Q2,2021-10-13,2 047 700,81 500,79 600,43 800,43 800,109 200,
CCC,CCC,2021/Q3,2021-11-24,2 070 600,58 000,73 100,32 000,32 000,18 500,
CCC,CCC,2021/Q4,2022-04-28,2 045 300,-98 100,-47 700,-97 200,-97 200,-146 000,
CCC,CCC,2022/Q1,2022-05-25,1 882 000,-24 800,-56 500,-154 500,-154 500,-205 300,
CCC,CCC,2022/Q2,2022-10-25,2 377 400,101 900,31 300,-57 300,-57 300,-51 400,
CCC,CCC,2022/Q3,2022-12-01,2 422 100,44 900,24 000,-65 000,-65 000,-75 300,
CCC,CCC,2022/Q4,2023-04-17,2 441 700,-71 200,-50 100,-122 100,-122 100,-111 900,
CCC,CCC,2023/Q1,2023-06-14,2 064 100,-80 500,-67 000,-154 100,-154 100,-152 000,
CCC,CCC,2023/Q2,2023-10-11,2 424 500,42 200,79 300,26 000,26 000,14 900,
CCC,CCC,2023/Q3,2023-11-29,2 430 400,111 800,76 200,-28 800,-28 800,-17 000,
CCC,CCC,2023/Q4,2024-04-05,2 521 300,68 700,95 400,18 700,18 700,29 400,
CCC,CCC,2024/Q1,2024-06-12,2 261 300,134 900,150 600,46 800,46 800,50 500,
CCC,CCC,2024/Q2,2024-09-24,2 589 200,243 800,262 500,124 800,124 800,254 500,
CCC,CCC,2024/Q3,2024-11-27,2 770 900,328 500,328 000,201 900,201 900,158 400,
CCC,CCC,2024/Q4,2025-04-29,2 681 400,291 200,294 500,545 200,545 200,559 800,
CCC,CCC,2025/Q1,2025-06-12,2 345 700,159 800,215 500,78 100,78 100,93 200,
CDRL,CDL,2013/Q3,2013-11-14,43 767,4 692,5 141,4 535,4 535,3 628,
CDRL,CDL,2013/Q4,2014-04-15,39 526,2 204,886,-90,-90,156,
CDRL,CDL,2014/Q1,2014-05-14,37 558,4 292,3 450,3 046,3 046,2 302,
CDRL,CDL,2014/Q2,2014-08-14,34 157,5 123,4 940,4 596,4 596,3 767,
CDRL,CDL,2014/Q3,2014-11-14,46 030,6 195,5 536,4 632,4 632,3 807,
CDRL,CDL,2014/Q4,2015-03-20,40 689,5 460,2 186,1 338,1 338,1 510,
CDRL,CDL,2015/Q1,2015-05-15,39 644,1 991,3 790,993,993,728,
CDRL,CDL,2015/Q2,2015-08-14,43 176,5 932,5 614,6 566,6 566,5 578,
CDRL,CDL,2015/Q3,2015-11-13,49 587,5 268,4 290,5 499,5 499,4 507,
CDRL,CDL,2015/Q4,2016-03-18,47 043,5 252,4 214,2 935,2 935,2 479,
CDRL,CDL,2016/Q1,2016-05-13,45 165,2 338,3 409,948,948,872,
CDRL,CDL,2016/Q2,2016-08-12,47 617,5 360,5 362,6 066,6 066,4 945,
CDRL,CDL,2016/Q3,2016-11-14,58 692,4 058,3 878,3 043,3 043,2 581,
CDRL,CDL,2016/Q4,2017-03-20,52 201,7 173,6 083,6 854,6 854,5 629,
CDRL,CDL,2017/Q1,2017-05-15,50 446,3 064,2 852,1 479,1 479,1 184,
CDRL,CDL,2017/Q2,2017-08-11,50 571,6 846,6 936,2 804,2 804,2 274,
CDRL,CDL,2017/Q3,2017-11-15,66 566,5 562,5 807,5 275,5 275,4 259,
CDRL,CDL,2017/Q4,2018-03-20,62 719,10 582,9 842,6 987,6 987,5 714,
CDRL,CDL,2018/Q1,2018-05-15,57 063,4 142,2 329,1 099,1 099,782,
CDRL,CDL,2018/Q2,2018-08-13,54 745,7 794,7 799,9 752,9 752,7 989,
CDRL,CDL,2018/Q3,2018-11-15,71 583,9 505,6 956,6 684,6 684,5 362,
CDRL,CDL,2018/Q4,2019-04-08,67 880,8 747,11 923,11 662,11 662,9 265,
CDRL,CDL,2019/Q1,2019-05-30,107 986,-2 664,-3 784,-4 839,-4 839,-4 850,
CDRL,CDL,2019/Q2,2019-08-30,116 740,6 252,6 173,6 634,6 634,5 210,
CDRL,CDL,2019/Q3,2019-11-29,155 969,11 129,9 911,6 606,6 606,6 008,
CDRL,CDL,2019/Q4,2020-03-27,133 426,11 651,12 003,6 561,6 561,5 141,
CDRL,CDL,2020/Q1,2020-07-27,91 658,-3 090,-5 416,-25 123,-25 123,-22 689,
CDRL,CDL,2020/Q2,2020-08-28,88 724,4 615,283,-1 968,-1 968,-3 116,
CDRL,CDL,2020/Q3,2020-11-27,121 313,13 572,13 986,-4 600,-4 600,-4 422,
CDRL,CDL,2020/Q4,2021-04-15,103 975,6 051,-11 968,-13 778,-13 778,-11 529,
CDRL,CDL,2021/Q1,2021-05-31,90 602,1 486,847,-1 078,-1 078,-3 534,
CDRL,CDL,2021/Q2,2021-08-27,102 907,10 482,11 535,12 691,12 691,10 734,
CDRL,CDL,2021/Q3,2021-11-19,130 243,15 998,16 054,16 312,16 312,13 031,
CDRL,CDL,2021/Q4,2022-03-25,120 496,11 607,15 854,13 890,13 890,12 703,
CDRL,CDL,2022/Q1,2022-05-20,97 869,-38,-610,-11 553,-11 553,-11 126,
CDRL,CDL,2022/Q2,2022-08-26,90 515,7 598,6 907,13 782,13 782,7 679,
CDRL,CDL,2022/Q3,2022-11-18,114 119,9 190,590,-4 825,-4 825,-3 852,
CDRL,CDL,2022/Q4,2023-04-28,107 366,5 503,14 544,20 763,20 763,18 533,
CDRL,CDL,2023/Q1,2023-05-30,89 897,-3 549,-5 016,-8 372,-8 372,-8 063,
CDRL,CDL,2023/Q2,2023-10-02,88 858,-81,-33 203,-36 921,-36 921,-32 353,
CDRL,CDL,2023/Q3,2023-11-17,94 242,2 921,-326,-8 110,-8 110,-7 776,
CDRL,CDL,2023/Q4,2024-03-29,55 985,6 812,47 350,59 678,59 678,44 817,
CDRL,CDL,2024/Q1,2024-05-17,64 287,-2 379,-2 890,-4 002,-4 002,-4 006,
CDRL,CDL,2024/Q2,2024-08-26,63 986,-937,-3 240,14 150,14 150,12 411,
CDRL,CDL,2024/Q3,2024-11-15,71 091,1 575,1 796,595,595,763,
CDRL,CDL,2024/Q4,2025-04-25,73 990,3 429,3 587,2 311,2 311,2 776,
CDRL,CDL,2025/Q1,2025-05-23,55 097,-5 155,-4 718,-4 560,-4 560,-4 553,
CDPROJEKT,CDR,2007,2008-02-07,100 206,-10 495,-17 300,-22 533,-22 533,-22 533,
CDPROJEKT,CDR,2008,2009-02-13,46 915,-5 398,2 494,1 279,1 279,1 279,
CDPROJEKT,CDR,2009,2010-03-01,1 272,-5 106,-2 150,-2 325,-2 325,-2 325,
CDPROJEKT,CDR,2010,2011-03-01,50 446,4 963,-675,-978,-978,-3 451,
