Nazwa,Ticker,Kwartały,Data,Przychody ze sprzedaży,Zysk ze sprzedaży,Zysk operacyjny (EBIT),Zysk z działalności gospodarczej,Zysk przed opodatkowaniem,Zysk netto,EBITDA
DIGITANET,DIG,2019/Q4,2020-05-07,19113.0,503.0,-11962.0,-12463.0,-12463.0,-11511.0,
DIGITANET,DIG,2020/Q4,2021-04-30,15295.0,2525.0,2271.0,-752.0,-752.0,-3067.0,
DIGITANET,DIG,2021/Q4,2022-04-28,12984.0,3891.0,3798.0,4179.0,4179.0,3404.0,
DIGITANET,DIG,2022/Q4,2023-04-28,14154.0,4596.0,4245.0,4267.0,4267.0,4440.0,
DIGITANET,DIG,2023/Q4,2024-04-18,22725.0,9441.0,7138.0,8160.0,8160.0,6161.0,
DIGITANET,DIG,2024/Q4,2025-04-30,27263.0,13606.0,13654.0,14192.0,14192.0,11332.0,
DMGROUP,DMG,2012/Q4,2013-03-20,42846.0,1522.0,1690.0,1425.0,1425.0,1129.0,
DMGROUP,DMG,2013/Q4,2014-03-21,42205.0,2073.0,2310.0,2074.0,2074.0,1866.0,
DMGROUP,DMG,2014/Q4,2015-03-19,50997.0,3983.0,4052.0,3796.0,3796.0,3055.0,
DMGROUP,DMG,2015/Q4,2016-03-18,54681.0,-1791.0,-1833.0,-2081.0,-2081.0,-533.0,
DMGROUP,DMG,2016/Q4,2017-04-28,75128.0,-4644.0,-9429.0,-10167.0,-10167.0,-10028.0,
DMGROUP,DMG,2017/Q4,2018-04-16,76281.0,-7245.0,-12997.0,-71347.0,-71347.0,-70007.0,
DMGROUP,DMG,2018/Q4,2019-04-01,77456.0,1579.0,-40.0,-1328.0,-1328.0,-3209.0,
DMGROUP,DMG,2019/Q4,2020-03-23,74518.0,5082.0,3800.0,2608.0,2608.0,2215.0,
DMGROUP,DMG,2020/Q4,2021-04-12,96168.0,12210.0,12699.0,13102.0,13102.0,11222.0,
DMGROUP,DMG,2021/Q4,2022-04-19,92676.0,1895.0,2167.0,1629.0,1629.0,1416.0,
DMGROUP,DMG,2022/Q4,2023-04-27,103305.0,-1709.0,-2907.0,-4403.0,-4403.0,-4837.0,
DMGROUP,DMG,2023/Q4,2024-04-26,114016.0,11883.0,11189.0,8811.0,8811.0,6752.0,
DMGROUP,DMG,2024/Q4,2025-04-16,120767.0,9267.0,9812.0,8550.0,8550.0,6796.0,
DINOPL,DNP,2016/Q4,2017-03-20,919403.0,65945.0,65649.0,59486.0,59486.0,37970.0,
DINOPL,DNP,2017/Q4,2018-03-19,1277364.0,102226.0,102443.0,92308.0,92308.0,72920.0,
DINOPL,DNP,2018/Q4,2019-03-14,1570939.0,137700.0,139024.0,125976.0,125976.0,98824.0,
DINOPL,DNP,2019/Q4,2020-03-13,2123101.0,170740.0,174679.0,157420.0,157420.0,129001.0,
DINOPL,DNP,2020/Q4,2021-03-12,2763678.0,259022.0,259590.0,248227.0,248227.0,203539.0,
DINOPL,DNP,2021/Q4,2022-03-10,3863937.0,290457.0,292665.0,278759.0,278759.0,235534.0,
DINOPL,DNP,2022/Q4,2023-03-23,5692903.0,437180.0,437729.0,405127.0,405127.0,328204.0,
DINOPL,DNP,2023/Q4,2024-03-21,6697953.0,460340.0,459554.0,433736.0,433736.0,348445.0,
DINOPL,DNP,2024/Q4,2025-04-14,7752158.0,514797.0,521243.0,494855.0,494855.0,423844.0,
DOMDEV,DOM-DEVELOPMENT,2007/Q4,2008-02-27,204195.0,56776.0,52324.0,54397.0,54397.0,43122.0,
DOMDEV,DOM-DEVELOPMENT,2008/Q4,2009-02-26,112688.0,27546.0,19468.0,19630.0,19630.0,14202.0,
DOMDEV,DOM-DEVELOPMENT,2009/Q4,2010-03-15,189647.0,22909.0,17766.0,14651.0,14651.0,11475.0,
DOMDEV,DOM-DEVELOPMENT,2010/Q4,2011-03-10,96422.0,9704.0,9361.0,8788.0,8788.0,7048.0,
DOMDEV,DOM-DEVELOPMENT,2011/Q4,2012-03-02,216572.0,52044.0,47208.0,48160.0,48160.0,38998.0,
DOMDEV,DOM-DEVELOPMENT,2012/Q4,2013-02-28,238270.0,33704.0,32058.0,31819.0,31819.0,25492.0,
DOMDEV,DOM-DEVELOPMENT,2013/Q4,2014-02-27,212597.0,33810.0,35760.0,33809.0,33809.0,26076.0,
DOMDEV,DOM-DEVELOPMENT,2014/Q4,2015-02-26,262756.0,36671.0,36881.0,36622.0,36622.0,29730.0,
DOMDEV,DOM-DEVELOPMENT,2015/Q4,2016-02-29,479988.0,85291.0,81763.0,81788.0,81788.0,66113.0,
DOMDEV,DOM-DEVELOPMENT,2016/Q4,2017-02-28,567090.0,109384.0,105032.0,105460.0,105460.0,85433.0,
DOMDEV,DOM-DEVELOPMENT,2017/Q4,2018-03-07,723966.0,152894.0,145707.0,146083.0,146083.0,116831.0,
DOMDEV,DOM-DEVELOPMENT,2018/Q4,2019-03-07,748954.0,165788.0,158537.0,158956.0,158956.0,128824.0,
DOMDEV,DOM-DEVELOPMENT,2019/Q4,2020-03-06,507235.0,117587.0,108494.0,108755.0,108755.0,85686.0,
DOMDEV,DOM-DEVELOPMENT,2020/Q4,2021-03-12,679660.0,174495.0,158474.0,160137.0,160137.0,127018.0,
DOMDEV,DOM-DEVELOPMENT,2021/Q4,2022-03-18,421571.0,72151.0,54769.0,51372.0,51372.0,39506.0,
DOMDEV,DOM-DEVELOPMENT,2022/Q4,2023-03-16,770294.0,198899.0,191518.0,189479.0,189479.0,150698.0,
DOMDEV,DOM-DEVELOPMENT,2023/Q4,2024-03-19,949878.0,249856.0,242921.0,243635.0,243635.0,199988.0,
DOMDEV,DOM-DEVELOPMENT,2024/Q4,2025-03-18,1316316.0,347980.0,332529.0,338918.0,338918.0,273318.0,
DIGITREE,DTR,2010/Q4,2011-02-14,1199.0,-33.0,63.0,64.0,64.0,26.0,
DIGITREE,DTR,2011/Q4,2012-02-14,2370.0,200.0,199.0,211.0,211.0,170.0,
DIGITREE,DTR,2012/Q4,2013-02-14,3583.0,483.0,405.0,407.0,407.0,272.0,
DIGITREE,DTR,2013/Q4,2014-02-14,4548.0,-177.0,-199.0,88.0,88.0,0.0,
DIGITREE,DTR,2014/Q4,2015-02-13,7068.0,811.0,202.0,142.0,142.0,-57.0,
DIGITREE,DTR,2015/Q4,2016-03-18,10731.0,1723.0,1843.0,1504.0,1504.0,1060.0,
DIGITREE,DTR,2016/Q4,2017-03-22,12609.0,1975.0,1360.0,1365.0,1365.0,1089.0,
DIGITREE,DTR,2017/Q4,2018-03-26,12858.0,1339.0,1126.0,1001.0,1001.0,738.0,
DIGITREE,DTR,2018/Q4,2019-04-23,14322.0,9.0,-641.0,-639.0,-639.0,-682.0,
DIGITREE,DTR,2019/Q4,2020-04-30,14366.0,-217.0,333.0,271.0,271.0,295.0,
DIGITREE,DTR,2020/Q4,2021-04-20,16524.0,-8.0,-1245.0,-1313.0,-1313.0,-888.0,
DIGITREE,DTR,2021/Q4,2022-02-14,18348.0,-224.0,-57.0,-13.0,-13.0,-56.0,
DIGITREE,DTR,2022/Q4,2023-04-14,22982.0,-152.0,211.0,3.0,3.0,287.0,
DIGITREE,DTR,2023/Q4,2024-04-18,22595.0,-245.0,175.0,86.0,86.0,85.0,
DIGITREE,DTR,2024/Q4,2025-04-24,19104.0,-718.0,-3924.0,-3980.0,-3980.0,-4071.0,
DEVELIA,DVL,2007/Q4,2008-02-27,10401.0,4373.0,-3807.0,4239.0,4239.0,5017.0,
DEVELIA,DVL,2008/Q4,2009-02-27,12385.0,4289.0,61627.0,12889.0,12889.0,9032.0,
DEVELIA,DVL,2009/Q4,2010-03-19,78437.0,28267.0,-74990.0,-61620.0,-61620.0,-52456.0,
DEVELIA,DVL,2010/Q4,2011-03-21,25678.0,8375.0,26006.0,27119.0,27119.0,15837.0,
DEVELIA,DVL,2011/Q4,2012-03-20,26750.0,7595.0,21500.0,20224.0,20224.0,12334.0,
DEVELIA,DVL,2012/Q4,2013-03-21,87003.0,15901.0,71289.0,76392.0,76392.0,51134.0,
DEVELIA,DVL,2013/Q4,2014-03-21,79991.0,20739.0,9464.0,14210.0,14210.0,13403.0,
DEVELIA,DVL,2014/Q4,2015-03-23,162738.0,38919.0,70892.0,50794.0,50794.0,34060.0,
DEVELIA,DVL,2015/Q4,2016-03-08,186010.0,47460.0,51464.0,41590.0,41590.0,43055.0,
DEVELIA,DVL,2016/Q4,2017-03-21,183281.0,53256.0,63691.0,43083.0,43083.0,28503.0,
DEVELIA,DVL,2017/Q4,2018-03-20,124637.0,23240.0,-35624.0,-22151.0,-22151.0,-20371.0,
DEVELIA,DVL,2018/Q4,2019-04-26,159284.0,43411.0,40064.0,25870.0,25870.0,15948.0,
DEVELIA,DVL,2019/Q4,2020-03-12,105082.0,26291.0,-55480.0,-48017.0,-48017.0,-41184.0,
DEVELIA,DVL,2020/Q4,2021-04-08,198653.0,53184.0,-155602.0,-166984.0,-166984.0,-161837.0,
DEVELIA,DVL,2021/Q4,2022-03-30,315602.0,92831.0,102075.0,97781.0,97781.0,69174.0,
DEVELIA,DVL,2022/Q4,2023-03-30,747622.0,257956.0,214695.0,222882.0,222882.0,181320.0,
DEVELIA,DVL,2023/Q4,2024-03-29,821665.0,194883.0,190273.0,192307.0,192307.0,150655.0,
DEVELIA,DVL,2024/Q4,2025-04-04,751936.0,211044.0,202050.0,206135.0,206135.0,163584.0,
ESOTIQ,ESOTIQ-HENDERSON,2012/Q4,2013-02-14,30724.0,3537.0,3087.0,3182.0,3182.0,1923.0,
ESOTIQ,ESOTIQ-HENDERSON,2013/Q4,2014-02-14,28418.0,2951.0,2850.0,2678.0,2678.0,2418.0,
ESOTIQ,ESOTIQ-HENDERSON,2014/Q4,2015-02-16,28172.0,962.0,1806.0,1727.0,1842.0,1510.0,
ESOTIQ,ESOTIQ-HENDERSON,2015/Q4,2016-03-21,33217.0,-1820.0,-2121.0,-2312.0,-2312.0,-2434.0,
ESOTIQ,ESOTIQ-HENDERSON,2016/Q4,2017-04-25,40129.0,1354.0,964.0,555.0,555.0,46.0,
ESOTIQ,ESOTIQ-HENDERSON,2017/Q4,2018-04-05,36908.0,2384.0,2621.0,1997.0,1997.0,1648.0,
ESOTIQ,ESOTIQ-HENDERSON,2018/Q4,2019-04-17,41291.0,2144.0,2648.0,2247.0,2247.0,1355.0,
ESOTIQ,ESOTIQ-HENDERSON,2019/Q4,2020-06-30,45071.0,3000.0,3568.0,2870.0,2870.0,2092.0,
ESOTIQ,ESOTIQ-HENDERSON,2020/Q4,2021-04-30,44018.0,3186.0,1703.0,1117.0,1117.0,533.0,
ESOTIQ,ESOTIQ-HENDERSON,2021/Q4,2022-04-27,51087.0,4705.0,5154.0,4391.0,4391.0,2187.0,
ESOTIQ,ESOTIQ-HENDERSON,2022/Q4,2023-04-27,60153.0,-1079.0,1592.0,-846.0,-846.0,-1108.0,
ESOTIQ,ESOTIQ-HENDERSON,2023/Q4,2024-04-24,71145.0,3409.0,4480.0,2387.0,2387.0,2347.0,
ESOTIQ,ESOTIQ-HENDERSON,2024/Q4,2025-04-25,81513.0,5901.0,7152.0,4545.0,4545.0,3507.0,
AMREST,EAT,2005/Q4,2006-03-01,141310.0,6322.0,6106.0,3258.0,3258.0,6895.0,
AMREST,EAT,2006/Q4,2007-02-28,181992.0,11435.0,13501.0,14946.0,14946.0,10196.0,
AMREST,EAT,2007/Q4,2008-02-29,251626.0,12242.0,13388.0,13704.0,13704.0,7767.0,
AMREST,EAT,2008/Q4,2009-03-01,469535.0,23671.0,32140.0,406.0,406.0,-10710.0,
AMREST,EAT,2009/Q4,2010-03-01,483092.0,14601.0,12170.0,7807.0,7807.0,1722.0,
AMREST,EAT,2010/Q4,2011-03-21,512422.0,11819.0,15072.0,11649.0,11649.0,10337.0,
AMREST,EAT,2011/Q4,2012-03-20,782346.0,6600.0,16854.0,-19445.0,-19445.0,1310.0,
AMREST,EAT,2012/Q4,2013-03-19,637852.0,76232.0,87489.0,76410.0,76410.0,49234.0,
AMREST,EAT,2013/Q4,2014-03-14,730199.0,-40799.0,-20799.0,-34192.0,-34192.0,-43492.0,
AMREST,EAT,2014/Q4,2015-03-18,799592.0,2549.0,9056.0,-607.0,-607.0,2800.0,
AMREST,EAT,2015/Q4,2016-03-11,917874.0,24713.0,38896.0,35542.0,35542.0,38684.0,
AMREST,EAT,2016/Q4,2017-03-16,1214524.0,61580.0,67309.0,55455.0,55455.0,50791.0,
AMREST,EAT,2017/Q4,2018-03-08,1519256.0,37029.0,45589.0,28630.0,28630.0,39985.0,
AMREST,EAT,2018/Q4,2019-02-28,1904470.0,62350.0,84280.0,69660.0,69660.0,47730.0,
AMREST,EAT,2019/Q4,2020-02-28,2252747.0,109018.0,138827.0,236347.0,236347.0,164378.0,
AMREST,EAT,2020/Q4,2021-02-25,1834383.0,-98757.0,-133368.0,-189207.0,-189207.0,-110294.0,
AMREST,EAT,2021/Q4,2022-02-28,2479077.0,136602.0,205041.0,139730.0,139730.0,24837.0,
AMREST,EAT,2022/Q4,2023-02-28,2699975.0,96143.0,105992.0,22512.0,22512.0,16884.0,
AMREST,EAT,2023/Q4,2024-02-28,2734457.0,143919.0,-2174.0,-49132.0,-49132.0,-20870.0,
AMREST,EAT,2024/Q4,2025-02-27,2843254.0,152546.0,146991.0,53413.0,53413.0,44867.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2005/Q4,2006-02-09,35803.0,5600.0,3715.0,3386.0,3386.0,2804.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2006/Q4,2007-02-09,30847.0,3625.0,4747.0,4433.0,4433.0,3500.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2007/Q4,2008-02-11,35147.0,2456.0,3568.0,3328.0,3328.0,2416.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2008/Q4,2009-02-03,41221.0,-139.0,-304.0,-694.0,-694.0,-630.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2009/Q4,2010-01-26,46026.0,6908.0,5654.0,5407.0,5407.0,4185.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2010/Q4,2011-01-27,52304.0,8194.0,1521.0,1430.0,1430.0,1197.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2011/Q4,2012-01-27,52642.0,9777.0,6933.0,6824.0,6824.0,8178.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2012/Q4,2013-01-30,50996.0,5479.0,4084.0,4346.0,4346.0,3519.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2013/Q4,2014-03-21,40053.0,4565.0,749.0,875.0,875.0,697.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2014/Q4,2015-03-20,48624.0,17311.0,19638.0,19633.0,19633.0,15879.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2015/Q4,2016-03-21,53898.0,11611.0,10284.0,5088.0,5088.0,4215.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2016/Q4,2017-03-21,57631.0,13050.0,10874.0,6177.0,6177.0,4655.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2017/Q4,2018-04-30,63815.0,7250.0,12181.0,6453.0,6453.0,4635.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2018/Q4,2019-04-18,64942.0,9399.0,9240.0,4026.0,4026.0,1993.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2019/Q4,2020-06-30,55891.0,-51779.0,-100983.0,-89953.0,-89953.0,-86587.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2020/Q4,2021-04-30,49284.0,-18891.0,-17991.0,-18894.0,-18894.0,-19023.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2021/Q4,2022-05-02,98802.0,-25878.0,-129885.0,-128739.0,-128739.0,-137361.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2022/Q4,2023-05-02,105335.0,-79905.0,-141335.0,-141979.0,-141979.0,-142081.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2023/Q4,2024-04-30,69824.0,-9931.0,-134798.0,-135425.0,-135425.0,-136376.0,
ECBSA,ELEKTROCIEPLOWNIA-BEDZIN,2024/Q4,2025-04-29,22003.0,879.0,806.0,1726.0,1726.0,-1931.0,
ECHO,ECHO-INVESTMENT,2005/Q4,2006-03-01,58918.0,18045.0,29951.0,44333.0,44333.0,33409.0,
ECHO,ECHO-INVESTMENT,2006/Q4,2007-03-01,72752.0,32150.0,35918.0,47052.0,47052.0,36859.0,
ECHO,ECHO-INVESTMENT,2007/Q4,2008-02-29,95028.0,28777.0,68710.0,71492.0,71492.0,55722.0,
ECHO,ECHO-INVESTMENT,2008/Q4,2009-02-27,165124.0,85535.0,548910.0,49777.0,49777.0,29947.0,
ECHO,ECHO-INVESTMENT,2009/Q4,2010-03-01,102856.0,37935.0,-20994.0,19334.0,19334.0,19054.0,
ECHO,ECHO-INVESTMENT,2010/Q4,2011-02-24,99914.0,44977.0,35490.0,31486.0,31486.0,31830.0,
ECHO,ECHO-INVESTMENT,2011/Q4,2012-02-06,115226.0,33873.0,48584.0,30185.0,30185.0,60542.0,
ECHO,ECHO-INVESTMENT,2012/Q4,2013-03-01,147309.0,47828.0,157050.0,136166.0,136166.0,333093.0,
ECHO,ECHO-INVESTMENT,2013/Q4,2014-02-27,121308.0,37545.0,12917.0,6436.0,6436.0,23611.0,
ECHO,ECHO-INVESTMENT,2014/Q4,2015-02-24,204854.0,67435.0,65132.0,-43336.0,-43336.0,-49756.0,
ECHO,ECHO-INVESTMENT,2015/Q4,2016-03-21,176477.0,37973.0,766868.0,588931.0,588931.0,441067.0,
ECHO,ECHO-INVESTMENT,2016/Q4,2017-04-25,67705.0,-14308.0,117124.0,30487.0,30487.0,36308.0,
ECHO,ECHO-INVESTMENT,2017/Q4,2018-03-23,315322.0,39639.0,68598.0,96090.0,96090.0,74792.0,
ECHO,ECHO-INVESTMENT,2018/Q4,2019-03-21,273604.0,5225.0,203125.0,196889.0,196889.0,147597.0,
ECHO,ECHO-INVESTMENT,2019/Q4,2020-03-20,498511.0,77159.0,257327.0,237784.0,237784.0,182528.0,
ECHO,ECHO-INVESTMENT,2020/Q4,2021-03-30,466552.0,93110.0,116465.0,51481.0,51481.0,34800.0,
ECHO,ECHO-INVESTMENT,2021/Q4,2022-03-31,712791.0,134757.0,127485.0,113854.0,113854.0,88148.0,
ECHO,ECHO-INVESTMENT,2022/Q4,2023-03-29,370656.0,71996.0,-4190.0,15966.0,15966.0,7211.0,
ECHO,ECHO-INVESTMENT,2023/Q4,2024-03-28,922749.0,197200.0,80763.0,93024.0,93024.0,72663.0,
ECHO,ECHO-INVESTMENT,2024/Q4,2025-03-27,276617.0,104715.0,52964.0,31875.0,31875.0,-8347.0,
EDINVEST,ED-INVEST,2010/Q4,2011-03-19,19245.0,5603.0,3180.0,1476.0,1476.0,378.0,
EDINVEST,ED-INVEST,2011/Q4,2012-03-15,23926.0,5071.0,5031.0,5290.0,5290.0,4312.0,
EDINVEST,ED-INVEST,2012/Q4,2013-03-15,6573.0,263.0,248.0,250.0,250.0,196.0,
EDINVEST,ED-INVEST,2013/Q4,2014-03-13,7215.0,839.0,810.0,779.0,779.0,623.0,
EDINVEST,ED-INVEST,2014/Q4,2015-03-18,14415.0,3099.0,2603.0,2670.0,2670.0,2161.0,
EDINVEST,ED-INVEST,2015/Q4,2016-03-18,13547.0,3011.0,2683.0,2675.0,2675.0,2171.0,
EDINVEST,ED-INVEST,2016/Q4,2017-03-27,9098.0,385.0,-1274.0,-1585.0,-1585.0,-1338.0,
EDINVEST,ED-INVEST,2017/Q4,2018-03-23,19858.0,3681.0,2782.0,2796.0,2796.0,2212.0,
EDINVEST,ED-INVEST,2018/Q4,2019-03-22,16979.0,-638.0,-110.0,-164.0,-164.0,-163.0,
EDINVEST,ED-INVEST,2019/Q4,2020-03-27,16348.0,1368.0,1020.0,784.0,784.0,491.0,
EDINVEST,ED-INVEST,2020/Q4,2021-03-26,20389.0,3210.0,3091.0,2898.0,2898.0,2478.0,
EDINVEST,ED-INVEST,2021/Q4,2022-03-25,22951.0,4032.0,4063.0,4004.0,4004.0,3453.0,
EDINVEST,ED-INVEST,2022/Q4,2023-03-31,31740.0,4408.0,4496.0,4355.0,4355.0,3479.0,
EDINVEST,ED-INVEST,2023/Q4,2024-03-22,37247.0,7526.0,7524.0,7402.0,7402.0,6192.0,
EDINVEST,ED-INVEST,2024/Q4,2025-04-25,18469.0,1017.0,803.0,764.0,764.0,434.0,
ELKOP,EKP,2005/Q4,2006-02-10,1836.0,-220.0,-284.0,-358.0,-358.0,-373.0,
ELKOP,EKP,2006/Q4,2007-02-28,1692.0,-227.0,-1269.0,437.0,437.0,693.0,
ELKOP,EKP,2007/Q4,2008-02-28,2978.0,167.0,512.0,-1025.0,-1025.0,-1025.0,
ELKOP,EKP,2008/Q4,2009-02-27,1764.0,-314.0,-606.0,-486.0,-486.0,-486.0,
ELKOP,EKP,2009/Q4,2010-03-01,2747.0,-318.0,165.0,197.0,197.0,197.0,
ELKOP,EKP,2010/Q4,2011-03-21,1497.0,-452.0,-1394.0,-1352.0,-1352.0,-1481.0,
ELKOP,EKP,2011/Q4,2012-03-20,-1372.0,-893.0,-1189.0,-1685.0,-951.0,-737.0,
ELKOP,EKP,2012/Q4,2013-03-20,3296.0,412.0,1312.0,1226.0,1226.0,-2932.0,
ELKOP,EKP,2013/Q4,2014-03-20,1689.0,58.0,3047.0,3836.0,3836.0,3172.0,
ELKOP,EKP,2014/Q4,2015-03-18,1077.0,-429.0,2578.0,2620.0,2620.0,2046.0,
ELKOP,EKP,2015/Q4,2016-03-15,1169.0,373.0,1816.0,1818.0,1818.0,1359.0,
ELKOP,EKP,2016/Q4,2017-03-01,1113.0,245.0,766.0,643.0,643.0,439.0,
ELKOP,EKP,2017/Q4,2018-03-29,1146.0,163.0,344.0,478.0,478.0,340.0,
ELKOP,EKP,2018/Q4,2019-03-05,1233.0,-236.0,1465.0,1640.0,1640.0,1348.0,
ELKOP,EKP,2019/Q4,2020-04-08,2933.0,1575.0,9004.0,8470.0,8470.0,8347.0,
ELKOP,EKP,2020/Q4,2021-04-19,2785.0,966.0,2411.0,1826.0,1826.0,1497.0,
ELKOP,EKP,2021/Q4,2022-04-22,3286.0,901.0,5430.0,5229.0,5229.0,4043.0,
ELKOP,EKP,2022/Q4,2023-04-21,4273.0,735.0,9860.0,9334.0,9334.0,5762.0,
ELKOP,EKP,2023/Q4,2024-04-05,4859.0,393.0,7280.0,6846.0,6846.0,5379.0,
ELKOP,EKP,2024/Q4,2025-02-25,-57.0,-51.0,-60.0,-24.0,-24.0,-138.0,
ELEKTROTI,ELEKTROTIM,2006/Q4,2007-04-18,33337.0,3530.0,3197.0,3214.0,3214.0,2522.0,
ELEKTROTI,ELEKTROTIM,2007/Q4,2008-02-27,33560.0,3298.0,3626.0,4200.0,4200.0,3311.0,
ELEKTROTI,ELEKTROTIM,2008/Q4,2009-02-26,46635.0,6190.0,5498.0,6175.0,6175.0,4849.0,
ELEKTROTI,ELEKTROTIM,2009/Q4,2010-02-26,34256.0,3750.0,3550.0,4218.0,4218.0,3279.0,
ELEKTROTI,ELEKTROTIM,2010/Q4,2011-02-25,46571.0,5077.0,3531.0,3407.0,3407.0,1131.0,
ELEKTROTI,ELEKTROTIM,2011/Q4,2012-02-27,65855.0,7050.0,6196.0,6885.0,6885.0,5388.0,
ELEKTROTI,ELEKTROTIM,2012/Q4,2013-02-28,83391.0,7586.0,3621.0,3851.0,3851.0,3604.0,
ELEKTROTI,ELEKTROTIM,2013/Q4,2014-02-26,72812.0,6350.0,4699.0,4540.0,4540.0,5064.0,
ELEKTROTI,ELEKTROTIM,2014/Q4,2015-02-25,73187.0,6241.0,4749.0,4926.0,4926.0,3504.0,
ELEKTROTI,ELEKTROTIM,2015/Q4,2016-02-25,142146.0,17432.0,17511.0,17774.0,17774.0,15042.0,
ELEKTROTI,ELEKTROTIM,2016/Q4,2017-04-27,96997.0,5908.0,3794.0,4144.0,4144.0,2970.0,
ELEKTROTI,ELEKTROTIM,2017/Q4,2018-04-30,109381.0,3599.0,97.0,-478.0,-478.0,-2528.0,
ELEKTROTI,ELEKTROTIM,2018/Q4,2019-04-30,117775.0,5603.0,3140.0,2775.0,2775.0,2587.0,
ELEKTROTI,ELEKTROTIM,2019/Q4,2020-04-30,82800.0,1631.0,-2285.0,-3024.0,-3024.0,14.0,
ELEKTROTI,ELEKTROTIM,2020/Q4,2021-04-29,103693.0,10083.0,10387.0,9650.0,9650.0,7870.0,
ELEKTROTI,ELEKTROTIM,2021/Q4,2022-04-29,90528.0,3826.0,3030.0,2173.0,2173.0,3347.0,
ELEKTROTI,ELEKTROTIM,2022/Q4,2023-04-28,233744.0,30665.0,22662.0,21996.0,21996.0,16250.0,
ELEKTROTI,ELEKTROTIM,2023/Q4,2024-04-24,137940.0,4785.0,-2881.0,-3910.0,-3910.0,-5822.0,
ELEKTROTI,ELEKTROTIM,2024/Q4,2025-04-02,188734.0,14346.0,14552.0,11883.0,11883.0,8688.0,
ENEA,ENA,2008/Q4,2009-03-02,1631474.0,91065.0,96400.0,104404.0,104404.0,79366.0,
ENEA,ENA,2009/Q4,2010-03-22,1914071.0,101712.0,66234.0,96355.0,96355.0,67328.0,
ENEA,ENA,2010/Q4,2011-03-01,2009123.0,139996.0,101261.0,105644.0,105644.0,92372.0,
ENEA,ENA,2011/Q4,2012-02-29,2540562.0,103110.0,71038.0,95168.0,95168.0,71766.0,
ENEA,ENA,2012/Q4,2013-03-21,2668942.0,250184.0,137701.0,133918.0,133918.0,101894.0,
ENEA,ENA,2013/Q4,2014-03-21,2363277.0,193882.0,70949.0,77917.0,77917.0,48524.0,
ENEA,ENA,2014/Q4,2015-03-20,2628223.0,210077.0,194925.0,123780.0,123780.0,72807.0,
ENEA,ENA,2015/Q4,2016-03-21,2698079.0,-1109445.0,-1209096.0,-1455209.0,-1455209.0,-1236716.0,
ENEA,ENA,2016/Q4,2017-03-30,3209361.0,297995.0,170172.0,171217.0,171217.0,128258.0,
ENEA,ENA,2017/Q4,2018-03-23,3263107.0,403052.0,417875.0,430537.0,430537.0,326942.0,
ENEA,ENA,2018/Q4,2019-03-21,3541650.0,74391.0,116838.0,104921.0,104921.0,98961.0,
ENEA,ENA,2019/Q4,2020-06-04,4232509.0,260764.0,427877.0,-405839.0,-405839.0,-449214.0,
ENEA,ENA,2020/Q4,2021-03-25,4722785.0,316937.0,-2629568.0,-2693961.0,-2693961.0,-2190633.0,
ENEA,ENA,2021/Q4,2022-03-23,5920154.0,339036.0,441554.0,534243.0,534243.0,454123.0,
ENEA,ENA,2022/Q4,2023-03-22,7385965.0,-566050.0,-532316.0,-824840.0,-824840.0,-787877.0,
ENEA,ENA,2023/Q4,2024-04-17,12280631.0,-341497.0,-470592.0,-1283561.0,-1283561.0,-1104933.0,
ENEA,ENA,2024/Q4,2025-04-09,8813239.0,-919720.0,-1161817.0,-1355831.0,-1355831.0,-2039721.0,
ENELMED,ENEL-MED,2010/Q4,2011-03-20,36788.0,146.0,544.0,-191.0,-191.0,-234.0,
ENELMED,ENEL-MED,2011/Q4,2012-03-20,43718.0,1031.0,1567.0,1375.0,1375.0,939.0,
ENELMED,ENEL-MED,2012/Q4,2013-03-21,46259.0,-2621.0,-2410.0,-3229.0,-3229.0,-3004.0,
ENELMED,ENEL-MED,2013/Q4,2014-03-21,52309.0,1198.0,1470.0,732.0,732.0,557.0,
ENELMED,ENEL-MED,2014/Q4,2015-03-19,54278.0,-158.0,55.0,322.0,322.0,-200.0,
